list_name,name,label,Type,GrowthHabitSub,Duration,Foliar,fulllist
PlantsList,JUCOD,JUCOD    Juniperus communis L. var. depressa Pursh    common juniper,Woody,Shrub,Perennial,Y,Y
PlantsList,JUDE2,JUDE2    Juniperus deppeana    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUDEP,JUDEP    Juniperus deppeana var. pachyphlaea    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUDES,JUDES    Juniperus deppeana subsp. sperryi    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUDES2,JUDES2    Juniperus deppeana var. sperryi    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUDR,JUDR    Juncus drummondii E. Mey.    Drummond s rush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,JUHA,JUHA    Juncus hallii Engelm.    Hall s rush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,JULO,JULO    Juncus longistylis Torr.    longstyle rush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,JUME3,JUME3    Juncus mertensianus    Mertens  rush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,JUME6,JUME6    Juniperus mexicana    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUMO,JUMO    Juniperus monosperma (Engelm.) Sarg.    oneseed juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUOC,JUOC    Juniperus occidentalis    Western juniper,Woody,Shrub,Perennial,Y,Y
PlantsList,JUOCG,JUOCG    Juniperus occidentalis var. gymnocarpa    oneseed juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUPA,JUPA    Juncus parryi Engelm.    Parry s rush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,JUPA6,JUPA6    Juniperus pachyderma    alligator juniper,Woody,Tree,Perennial,Y,Y
PlantsList,JUSC2,JUSC2    Juniperus scopulorum Sarg.    Rocky Mountain juniper,Woody,Tree,Perennial,Y,Y
PlantsList,KAIN3,KAIN3    Kallstroemia intermedia    warty caltrop,NonWoody,Forb,Annual,Y,Y
PlantsList,KOAL5,KOAL5    Koeleria albescens    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOAM,KOAM    Kochia americana S. Watson,Woody,SubShrub,Perennial,Y,Y
PlantsList,KOCR,KOCR    Koeleria cristata    Prairie junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOCRL,KOCRL    Koeleria cristata var. longifolia    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOCRP,KOCRP    Koeleria cristata var. pinetorum    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOELE,KOELE    Koeleria Pers.    Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOGR2,KOGR2    Koeleria gracilis    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOMY,KOMY    Kobresia myosuroides (Vill.) Fiori    Bellardi bog sedge,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KONI,KONI    Koeleria nitida    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOPR80,KOPR80    Kochia prostrata (L.) Schrad.,Woody,SubShrub,Perennial,Y,Y
PlantsList,KOPY,KOPY    Koeleria pyramidata    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOSC,KOSC    Kochia scoparia    Kochia,NonWoody,Forb,Annual,Y,Y
PlantsList,KOSI,KOSI    Kobresia sibirica (Turcz. ex Ledeb.) Boeckeler    Siberian bog sedge,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KOSP,KOSP    Koeberlinia spinosa    crown of thorns,Woody,Shrub,Perennial,Y,Y
PlantsList,KOYU,KOYU    Koeleria yukonensis    prairie Junegrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,KRER,KRER    Krameria erecta    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRGL,KRGL    Krameria glandulosa    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRGR,KRGR    Krameria bicolor    white ratany,Woody,Shrub,Perennial,Y,Y
PlantsList,KRIM,KRIM    Krameria imparata    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRLA,KRLA    Krameria lanceolata Torr.    trailing krameria,NonWoody,Forb,Perennial,Y,Y
PlantsList,KRPA,KRPA    Krameria parvifolia    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRPAG,KRPAG    Krameria parvifolia var. glandulosa    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRPAI,KRPAI    Krameria parvifolia var. imparata    littleleaf ratany,Woody,SubShrub,Perennial,Y,Y
PlantsList,KRSE,KRSE    Krameria secundiflora    trailing krameria,NonWoody,Forb,Perennial,Y,Y
PlantsList,KRSP,KRSP    Krameria spathulata    trailing krameria,NonWoody,Forb,Perennial,Y,Y
PlantsList,LAAM,LAAM    Lamium amplexicaule L.    henbit deadnettle,NonWoody,Forb,Annual,Y,Y
PlantsList,LABR3,LABR3    Lavauxia brachycarpa    shortfruit evening primrose,NonWoody,Forb,Perennial,Y,Y
PlantsList,LADE4,LADE4    Lathyrus decaphyllus Pursh,NonWoody,Forb,Perennial,Y,Y
PlantsList,LADI2,LADI2    Larrea divaricata    creosote bush,Woody,Shrub,Perennial,Y,Y
PlantsList,LALA3,LALA3    Lathyrus lanszwertii Kellogg    Lanszwert s pea,NonWoody,Forb,Perennial,Y,Y
PlantsList,LALA4,LALA4    Lathyrus latifolius L.    perennial pea,NonWoody,Forb,Perennial,Y,Y
PlantsList,LALA6,LALA6    Lathyrus laetivirens Greene ex Rydb.    aspen pea,NonWoody,Forb,Perennial,Y,Y
PlantsList,LALE2,LALE2    Lathyrus leucanthus    aspen peavine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LAMA9,LAMA9    Lappula marginata (M. Bieb.) Guerke    margined stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LAOC2,LAOC2    Lathyrus ochroleucus Hook.    cream pea,NonWoody,Forb,Perennial,Y,Y
PlantsList,LAOC3,LAOC3    Lappula occidentalis (S. Watson) Greene    Flatspine stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LAOCC,LAOCC    Lappula occidentalis (S. Watson) Greene var. cupulata (A. Gray) Higgins     flatspine stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LAOCO,LAOCO    Lappula occidentalis (S. Watson) Greene var. occidentalis     flatspine stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LAPPU,LAPPU    Lappula Moench    stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LARE,LARE    Lappula redowskii    beggar s-tick flatspine stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LAREC,LAREC    Lappula redowskii (Hornem.) Greene var. cupulata (A. Gray) M.E. Jones,NonWoody,Forb,Annual,Y,Y
PlantsList,LARED,LARED    Lappula redowskii (Hornem.) Greene var. desertorum (Greene) I.M. Johnst.,NonWoody,Forb,Annual,Y,Y
PlantsList,LAREO,LAREO    Lappula redowskii (Hornem.) Greene var. occidentalis (S. Watson) Rydb.,NonWoody,Forb,Annual,Y,Y
PlantsList,LARER,LARER    Lappula redowskii (Hornem.) Greene var. redowskii,NonWoody,Forb,Annual,Y,Y
PlantsList,LARET,LARET    Lappula redowskii (Hornem.) Greene var. texana (Scheele) Brand,NonWoody,Forb,Annual,Y,Y
PlantsList,LASC3,LASC3    Laennecia schiedeana (Less.) G.L. Nesom    pineland horseweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LASE,LASE    Lactuca serriola    Prickly lettuce,NonWoody,Forb,Annual,Y,Y
PlantsList,LASQ,LASQ    Lappula squarrosa (Retz.) Dumort.    European stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LATA,LATA    Lactuca tatarica (L.) C.A. Mey.    blue lettuce,NonWoody,Forb,Perennial,Y,Y
PlantsList,LATE3,LATE3    Lappula texana    Flatspine stickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,LATR2,LATR2    Larrea tridentata    creosote bush,Woody,Shrub,Perennial,Y,Y
PlantsList,LEAL,LEAL    Lesquerella alpina (Nutt.) S. Watson    alpine bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEAL4,LEAL4    Lepidium alyssoides A. Gray    mesa pepperwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEALA3,LEALA3    Lepidium alyssoides A. Gray var. alyssoides    mesa pepperwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEALE,LEALE    Lepidium alyssoides A. Gray var. eastwoodiae (Wooton) Rollins    mesa pepperwort,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEALS2,LEALS2    Lesquerella alpina (Nutt.) S. Watson ssp. subumbellata (Rollins) Rollins & Shaw,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEAM,LEAM    Leymus ambiguus (Vasey & Scribn.) D.R. Dewey    Colorado wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LEBR17,LEBR17    Leptochloa brachiata    mucronate sprangeltop,NonWoody,Graminoid,Annual,Y,Y
PlantsList,LECA5,LECA5    Lepidium campestre (L.) W.T. Aiton    field pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LECA9,LECA9    Lesquerella calcicola Rollins    Rocky Mountain bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LECI4,LECI4    Leymus cinereus    Basin wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LECO10,LECO10    Lesquerella congesta Rollins    Dudley Bluffs bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LECR12,LECR12    Lepidium crenatum (Greene) Rydb.    alkali pepperweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEDE,LEDE    Lepidium densiflorum Schrad.    common pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LEDE23,LEDE23    Leuciva dealbata    woolly marsh elder,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEDR,LEDR    Lepidium draba L.,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEER,LEER    Leucelene ericoides    rose heath,Woody,SubShrub,Perennial,Y,Y
PlantsList,LEFE,LEFE    Lesquerella fendleri (A. Gray) S. Watson    Fendler s bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEFI,LEFI    Leptochloa filiformis    mucronate sprangeltop,NonWoody,Graminoid,Annual,Y,Y
PlantsList,LEFIP,LEFIP    Leptochloa filiformis var. pulchella    mucronate sprangeltop,NonWoody,Graminoid,Annual,Y,Y
PlantsList,LEGO,LEGO    Physaria gordonii    Gordon s bladderpod,NonWoody,Forb,Annual,Y,Y
PlantsList,LEHU8,LEHU8    Lepidium huberi S.L. Welsh & Goodrich    Huber s pepperweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEIN3,LEIN3    Lesquerella intermedia (S. Watson) A. Heller    mid bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEKI2,LEKI2    Leucopoa kingii    spike fescue,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LELA2,LELA2    Lepidium latifolium L.    broadleaved pepperweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LELU,LELU    Lesquerella ludoviciana (Nutt.) S. Watson     foothill bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEMO2,LEMO2    Lepidium montanum Nutt.    Mountain pepperweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEMO3,LEMO3    Lesquerella montana (A. Gray) S. Watson    mountain bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LENU8,LENU8    Leptosiphon nuttallii (A. Gray) J.M. Porter & L.A. Johnson    Nuttall s linanthus,Woody,SubShrub,Perennial,Y,Y
PlantsList,LEPA10,LEPA10    Lesquerella parviflora Rollins    Piceance bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEPA7,LEPA7    Lesquerella parvula Greene    pygmy bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEPE2,LEPE2    Lepidium perfoliatum L.    clasping pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LEPID,LEPID    Lepidium spp.    Pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LEPU,LEPU    Leptodactylon pungens    Granite prickly phlox,Woody,SubShrub,Perennial,Y,Y
PlantsList,LEPU2,LEPU2    Physaria purpurea    rose bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEPY2,LEPY2    Lewisia pygmaea (A. Gray) B.L. Rob.    alpine lewisia,NonWoody,Forb,Perennial,Y,Y
PlantsList,LESA2,LESA2    Lepidium sativum L.    gardencress pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LESA4,LESA4    Leymus salinus (M.E. Jones) Á. Löve Show All    saline wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LESAS,LESAS    Leymus salinus (M.E. Jones)  . L  ve ssp. salinus    saline wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LESQU,LESQU    Lesquerella S. Watson    bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LESU,LESU    Lesquerella subumbellata Rollins    parasol bladderpod,NonWoody,Forb,Perennial,Y,Y
PlantsList,LETR5,LETR5    Leymus triticoides (Buckley) Pilg.    beardless wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LEVI3,LEVI3    Lepidium virginicum L.    Virginia pepperweed,NonWoody,Forb,Annual,Y,Y
PlantsList,LEVU,LEVU    Leucanthemum vulgare Lam.    oxeye daisy,NonWoody,Forb,Perennial,Y,Y
PlantsList,LEYMU,LEYMU    Leymus Hochst.    wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LIAN6,LIAN6    Lithospermum incisum    narrowleaf stoneseed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIAR3,LIAR3    Linum aristatum,NonWoody,Forb,Annual,Y,Y
PlantsList,LIAU4,LIAU4    Linum australe A. Heller    southern flax,NonWoody,Forb,Annual,Y,Y
PlantsList,LIBO3,LIBO3    Linnaea borealis L.     twinflower,NonWoody,Forb,Perennial,Y,Y
PlantsList,LICA13,LICA13    Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.    Carolina puccoon,NonWoody,Forb,Perennial,Y,Y
PlantsList,LICA36,LICA36    Linanthus caespitosus (Nutt.) J.M. Porter & L.A. Johnson    mat prickly phlox,NonWoody,Forb,Perennial,Y,Y
PlantsList,LICO3,LICO3    Linum compactum A. Nelson    Wyoming flax,NonWoody,Forb,Annual,Y,Y
PlantsList,LIDA,LIDA    Linaria dalmatica (L.) Mill.    Dalmatian toadflax,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIFI,LIFI    Ligusticum filicinum S. Watson    fernleaf licorice-root,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIGED,LIGED    Linaria genistifolia (L.) Mill. ssp. dalmatica (L.) Maire & Petitm.,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIGL2,LIGL2    Lithophragma glabrum Nutt.    bulbous woodland-star,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIIN2,LIIN2    Lithospermum incisum Lehm.    narrowleaf stoneseed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LILEL2,LILEL2    Linum lewisii Pursh var. lewisii    prairie flax,NonWoody,Forb,Perennial,Y,Y
PlantsList,LILEL4,LILEL4    Linum lewisii    blue flax,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIMU3,LIMU3    Lithospermum multiflorum Torr. ex A. Gray    manyflowered stoneseed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LINAN2,LINAN2    Linanthus spp.    Linanthus,NonWoody,Forb,Perennial,Y,Y
PlantsList,LINE,LINE    Linum neomexicanum Greene    New Mexico yellow flax,NonWoody,Forb,Annual,Y,Y
PlantsList,LIPE2,LIPE2    Linum perenne    Blue flax,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIPH,LIPH    Lilium philadelphicum L.    lily,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIPO,LIPO    Ligusticum porteri J.M. Coult. & Rose    Porter s licorice-root,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIPR,LIPR    Linum pratense (Norton) Small    meadow flax,NonWoody,Forb,Annual,Y,Y
PlantsList,LIPU,LIPU    Liatris punctata Hook.     dotted blazing star,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIPU4,LIPU4    Linum puberulum (Engelm.) A. Heller    plains flax,NonWoody,Forb,Annual,Y,Y
PlantsList,LIRU4,LIRU4    Lithospermum ruderale    Western stoneseed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LITE2,LITE2    Ligusticum tenuifolium S. Watson    Idaho licorice-root,NonWoody,Forb,Perennial,Y,Y
PlantsList,LITE4,LITE4    Lithophragma tenellum Nutt.    slender woodland-star,NonWoody,Forb,Perennial,Y,Y
PlantsList,LITHO2,LITHO2    Lithophragma spp.    Woodland-star,NonWoody,Forb,Perennial,Y,Y
PlantsList,LITHO3,LITHO3    Lithospermum L.    stoneseed,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIVU2,LIVU2    Linaria vulgaris Mill.    butter and eggs,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIWA4,LIWA4    Linanthus watsonii (A. Gray) J.M. Porter & L.A. Johnson    Watson s prickly phlox,NonWoody,Forb,Perennial,Y,Y
PlantsList,LIWR2,LIWR2    Lippia wrightii    Wright s beebrush,Woody,Shrub,Perennial,Y,Y
PlantsList,LOCO2,LOCO2    Lomatium concinnum    adobe desertparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOCO6,LOCO6    Lotus corniculatus    Bird’s-foot trefoil,NonWoody,Forb,Perennial,Y,Y
PlantsList,LODI,LODI    Lomatium dissectum (Nutt.) Mathias & Constance    fernleaf biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LODIE,LODIE    Lomatium dissectum (Nutt.) Mathias & Constance var. eatonii (J.M. Coult. & Rose) Cronquist,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOEA,LOEA    Lomatium eastwoodiae (J.M. Coult. & Rose) J.F. Macbr.    Eastwood s desertparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOEL2,LOEL2    Lophopyrum elongatum (Host)  . L  ve,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LOFO,LOFO    Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose    desert biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOGR,LOGR    Lomatium grayi (J.M. Coult. & Rose) J.M. Coult. & Rose    Gray s biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOGRG2,LOGRG2    Lomatium grayi (J.M. Coult. & Rose) J.M. Coult. & Rose var. grayi    Gray s biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOIN5,LOIN5    Lonicera involucrata (Richardson) Banks ex Spreng.    twinberry honeysuckle,Woody,Shrub,Perennial,Y,Y
PlantsList,LOINI,LOINI    Lonicera involucrata (Richardson) Banks ex Spreng. var. involucrata    twinberry honeysuckle,Woody,Shrub,Perennial,Y,Y
PlantsList,LOJU,LOJU    Lomatium juniperinum (M.E. Jones) J.M. Coult. & Rose    juniper biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOMA3,LOMA3    Lomatium macrocarpum (Nutt. ex Torr. & A. Gray) J.M. Coult. & Rose    bigseed biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOMAT,LOMAT    Lomatium species,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOMU,LOMU    Lolium multiflorum Lam.    annual ryegrass,NonWoody,Graminoid,Annual,Y,Y
PlantsList,LOOR,LOOR    Lomatium orientale J.M. Coult. & Rose     Northern Idaho biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOPA,LOPA    Lomatium parryi (S. Watson) J.F. Macbr.    Utah desertparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOSIS,LOSIS    Lomatium simplex (Nutt.) J.F. Macbr. var. simplex    Great Basin desertparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOTR2,LOTR2    Lomatium triternatum    nineleaf biscuitroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOTRP,LOTRP    Lomatium triternatum (Pursh) J.M. Coult. & Rose ssp. platycarpum (Torr.) Cronquist    Great Basin desertparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,LOWR,LOWR    Lotus wrightii    Wright s deervetch,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUAL5,LUAL5    Lupinus  —alpestris A. Nelson (pro sp.) [argenteus  — caudatus]    Great Basin lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUAM,LUAM    Lupinus ammophilus Greene    sand lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUAR10,LUAR10    Lupinus arcenthinus Greene,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUAR14,LUAR14    Lupinus argentinus Rydb.,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUARA11,LUARA11    Lupinus argenteus Pursh ssp. argenteus var. argenteus     silvery lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUARA5,LUARA5    Lupinus argenteus Pursh ssp. argenteus    silvery lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUBA3,LUBA3    Lupinus bakeri Greene    Baker s lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUBAA,LUBAA    Lupinus bakeri Greene ssp. amplus (Greene) Fleak & D. Dunn    Baker s lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUBR2,LUBR2    Lupinus brevicaulis S. Watson    shortstem lupine,NonWoody,Forb,Annual,Y,Y
PlantsList,LUCA,LUCA    Lupinus caudatus Kellogg    tailcup lupine,NonWoody,Forb,perennial,Y,Y
PlantsList,LUCA3,LUCA3    Lupinus caespitosus Nutt.    stemless dwarf lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUCAU,LUCAU    Lupinus caespitosus Nutt. var. utahensis (S. Watson) Cox    Utah lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUCR2,LUCR2    Lupinus crassus    paradox lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUKI,LUKI    Lupinus kingii S. Watson    King s lupine,NonWoody,Forb,Annual,Y,Y
PlantsList,LULE3,LULE3    Lupinus leucophyllus Douglas ex Lindl.    velvet lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LULEC3,LULEC3    Lupinus lepidus Douglas ex Lindl. ssp. caespitosus (Nutt.) Detling,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPA4,LUPA4    Luzula parviflora (Ehrh.) Desv.    smallflowered woodrush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,LUPA8,LUPA8    Lupinus parviflorus Nutt. Ex Hook. Arn.    lodgepole lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPO2,LUPO2    Lupinus polyphyllus Lindl.    bigleaf lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPOH,LUPOH    Lupinus polyphyllus Lindl. var. humicola (A. Nelson) Barneby,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPOP5,LUPOP5    Lupinus prunophilus M.E. Jones     hairy bigleaf lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPR2,LUPR2    Lupinus prunophilus M.E. Jones    hairy bigleaf lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUPU,LUPU    Lupinus pusillus Pursh    rusty lupine,NonWoody,Forb,Annual,Y,Y
PlantsList,LUSE4,LUSE4    Lupinus sericeus Pursh    silky lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUSEE2,LUSEE2    Lupinus sericeus Pursh ssp. sericeus var. egglestonianus C.P. Sm.    silky lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUSES2,LUSES2    Lupinus sericeus Pursh ssp. sericeus     silky lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUSES4,LUSES4    Lupinus sericeus Pursh ssp. sericeus var. sericeus    silky lupine,NonWoody,Forb,Perennial,Y,Y
PlantsList,LUSP4,LUSP4    Luzula spicata (L.) DC.    spiked woodrush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,LYAR2,LYAR2    Lygodesmia arizonica S. Tomb    Arizona skeletonplant,NonWoody,Forb,Perennial,Y,Y
PlantsList,LYBE,LYBE    Lycium berlandieri    Berlandier s wolfberry,Woody,Shrub,Perennial,Y,Y
PlantsList,LYCUR,LYCUR    Lycurus Kunth    wolfstail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LYGR,LYGR    Lygodesmia grandiflora (Nutt.) Torr. & A. Gray    largeflower skeletonplant,NonWoody,Forb,Perennial,Y,Y
PlantsList,LYJU,LYJU    Lygodesmia juncea (Pursh) D. Don ex Hook.    rush skeletonplant,NonWoody,Forb,Perennial,Y,Y
PlantsList,LYPA,LYPA    Lycium pallidum Miers    pale desert-thorn,Woody,Shrub,Perennial,Y,Y
PlantsList,LYPA5,LYPA5    Lygodesmia pauciflora    brownplume wirelettuce,NonWoody,Forb,Perennial,Y,Y
PlantsList,LYPH,LYPH    Lycurus phleoides Kunth    common wolfstail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,LYSA2,LYSA2    Lythrum salicaria L.    purple loosestrife,NonWoody,Forb,Perennial,Y,Y
PlantsList,LYSE3,LYSE3    Lycurus setosus (Nutt.) C.G. Reeder    bristly wolfstail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,MAAF,MAAF    Malcolmia africana (L.) W.T. Aiton     African mustard,NonWoody,Forb,Annual,Y,Y
PlantsList,MAAL10,MAAL10    Martynia althaeifolia    desert unicorn-plant,NonWoody,Forb,Perennial,Y,Y
PlantsList,MAAR10,MAAR10    Martynia arenaria    desert unicorn-plant,NonWoody,Forb,Perennial,Y,Y
PlantsList,MABI,MABI    Machaeranthera bigelovii (A. Gray) Greene    Bigelow s tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,MABIB,MABIB    Machaeranthera bigelovii (A. Gray) Greene var. bigelovii    Bigelow s tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,MABIC,MABIC    Machaeranthera bigelovii (A. Gray) Greene var. commixta (Greene) B.L. Turner    Bigelow s tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,MACA2,MACA2    Machaeranthera canescens (Pursh) A. Gray    hoary tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,MACHA,MACHA    Machaeranthera Nees    tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,MACO13,MACO13    Machaeranthera coloradoensis    colorado tansyaster,NonWoody,Forb,Perennial,Y,Y
